image_name,image_path,identity,split,identity_type
046412.jpg,img_align_celeba/046412.jpg,5210,impostor_pool,enrolled
079338.jpg,img_align_celeba/079338.jpg,5210,impostor_pool,enrolled
092738.jpg,img_align_celeba/092738.jpg,5210,impostor_pool,enrolled
112151.jpg,img_align_celeba/112151.jpg,5210,impostor_pool,enrolled
044165.jpg,img_align_celeba/044165.jpg,5210,impostor_pool,enrolled
075060.jpg,img_align_celeba/075060.jpg,5210,impostor_pool,enrolled
030626.jpg,img_align_celeba/030626.jpg,5210,impostor_pool,enrolled
123925.jpg,img_align_celeba/123925.jpg,5210,impostor_pool,enrolled
029876.jpg,img_align_celeba/029876.jpg,5210,impostor_pool,enrolled
133623.jpg,img_align_celeba/133623.jpg,5210,impostor_pool,enrolled
086581.jpg,img_align_celeba/086581.jpg,5210,impostor_pool,enrolled
013229.jpg,img_align_celeba/013229.jpg,5210,impostor_pool,enrolled
049305.jpg,img_align_celeba/049305.jpg,5210,impostor_pool,enrolled
075674.jpg,img_align_celeba/075674.jpg,5210,impostor_pool,enrolled
108853.jpg,img_align_celeba/108853.jpg,5210,impostor_pool,enrolled
108589.jpg,img_align_celeba/108589.jpg,5210,impostor_pool,enrolled
105561.jpg,img_align_celeba/105561.jpg,5210,impostor_pool,enrolled
146545.jpg,img_align_celeba/146545.jpg,5238,enrollment,enrolled
119763.jpg,img_align_celeba/119763.jpg,5238,genuine_test,enrolled
015730.jpg,img_align_celeba/015730.jpg,5238,genuine_test,enrolled
057479.jpg,img_align_celeba/057479.jpg,5238,impostor_pool,enrolled
137687.jpg,img_align_celeba/137687.jpg,5238,impostor_pool,enrolled
010648.jpg,img_align_celeba/010648.jpg,5238,impostor_pool,enrolled
133966.jpg,img_align_celeba/133966.jpg,5238,impostor_pool,enrolled
152600.jpg,img_align_celeba/152600.jpg,5238,impostor_pool,enrolled
019558.jpg,img_align_celeba/019558.jpg,5238,impostor_pool,enrolled
119961.jpg,img_align_celeba/119961.jpg,5238,impostor_pool,enrolled
070955.jpg,img_align_celeba/070955.jpg,5238,impostor_pool,enrolled
023065.jpg,img_align_celeba/023065.jpg,5238,impostor_pool,enrolled
048423.jpg,img_align_celeba/048423.jpg,5238,impostor_pool,enrolled
110491.jpg,img_align_celeba/110491.jpg,5238,impostor_pool,enrolled
028937.jpg,img_align_celeba/028937.jpg,5238,impostor_pool,enrolled
116821.jpg,img_align_celeba/116821.jpg,5238,impostor_pool,enrolled
148073.jpg,img_align_celeba/148073.jpg,5238,impostor_pool,enrolled
063463.jpg,img_align_celeba/063463.jpg,5238,impostor_pool,enrolled
151648.jpg,img_align_celeba/151648.jpg,5238,impostor_pool,enrolled
129187.jpg,img_align_celeba/129187.jpg,5238,impostor_pool,enrolled
068076.jpg,img_align_celeba/068076.jpg,5238,impostor_pool,enrolled
037397.jpg,img_align_celeba/037397.jpg,5238,impostor_pool,enrolled
054674.jpg,img_align_celeba/054674.jpg,5238,impostor_pool,enrolled
011517.jpg,img_align_celeba/011517.jpg,5238,impostor_pool,enrolled
002679.jpg,img_align_celeba/002679.jpg,5238,impostor_pool,enrolled
142815.jpg,img_align_celeba/142815.jpg,5238,impostor_pool,enrolled
081743.jpg,img_align_celeba/081743.jpg,5238,impostor_pool,enrolled
102020.jpg,img_align_celeba/102020.jpg,5238,impostor_pool,enrolled
132722.jpg,img_align_celeba/132722.jpg,5238,impostor_pool,enrolled
123138.jpg,img_align_celeba/123138.jpg,5238,impostor_pool,enrolled
121407.jpg,img_align_celeba/121407.jpg,5246,enrollment,enrolled
115207.jpg,img_align_celeba/115207.jpg,5246,genuine_test,enrolled
013073.jpg,img_align_celeba/013073.jpg,5246,genuine_test,enrolled
000864.jpg,img_align_celeba/000864.jpg,5246,impostor_pool,enrolled
095778.jpg,img_align_celeba/095778.jpg,5246,impostor_pool,enrolled
055646.jpg,img_align_celeba/055646.jpg,5246,impostor_pool,enrolled
115443.jpg,img_align_celeba/115443.jpg,5246,impostor_pool,enrolled
068359.jpg,img_align_celeba/068359.jpg,5246,impostor_pool,enrolled
076179.jpg,img_align_celeba/076179.jpg,5246,impostor_pool,enrolled
080859.jpg,img_align_celeba/080859.jpg,5246,impostor_pool,enrolled
121781.jpg,img_align_celeba/121781.jpg,5246,impostor_pool,enrolled
127906.jpg,img_align_celeba/127906.jpg,5246,impostor_pool,enrolled
000190.jpg,img_align_celeba/000190.jpg,5246,impostor_pool,enrolled
012915.jpg,img_align_celeba/012915.jpg,5246,impostor_pool,enrolled
005886.jpg,img_align_celeba/005886.jpg,5246,impostor_pool,enrolled
063596.jpg,img_align_celeba/063596.jpg,5246,impostor_pool,enrolled
031878.jpg,img_align_celeba/031878.jpg,5246,impostor_pool,enrolled
113315.jpg,img_align_celeba/113315.jpg,5246,impostor_pool,enrolled
141942.jpg,img_align_celeba/141942.jpg,5246,impostor_pool,enrolled
010221.jpg,img_align_celeba/010221.jpg,5246,impostor_pool,enrolled
046235.jpg,img_align_celeba/046235.jpg,5246,impostor_pool,enrolled
113069.jpg,img_align_celeba/113069.jpg,5246,impostor_pool,enrolled
091739.jpg,img_align_celeba/091739.jpg,5246,impostor_pool,enrolled
101059.jpg,img_align_celeba/101059.jpg,5246,impostor_pool,enrolled
129287.jpg,img_align_celeba/129287.jpg,5246,impostor_pool,enrolled
044294.jpg,img_align_celeba/044294.jpg,5246,impostor_pool,enrolled
084043.jpg,img_align_celeba/084043.jpg,5246,impostor_pool,enrolled
118467.jpg,img_align_celeba/118467.jpg,5246,impostor_pool,enrolled
150378.jpg,img_align_celeba/150378.jpg,5246,impostor_pool,enrolled
025607.jpg,img_align_celeba/025607.jpg,5246,impostor_pool,enrolled
130882.jpg,img_align_celeba/130882.jpg,5437,enrollment,enrolled
081174.jpg,img_align_celeba/081174.jpg,5437,genuine_test,enrolled
086063.jpg,img_align_celeba/086063.jpg,5437,genuine_test,enrolled
075552.jpg,img_align_celeba/075552.jpg,5437,genuine_test,enrolled
078441.jpg,img_align_celeba/078441.jpg,5437,impostor_pool,enrolled
069344.jpg,img_align_celeba/069344.jpg,5437,impostor_pool,enrolled
034059.jpg,img_align_celeba/034059.jpg,5437,impostor_pool,enrolled
072575.jpg,img_align_celeba/072575.jpg,5437,impostor_pool,enrolled
032368.jpg,img_align_celeba/032368.jpg,5437,impostor_pool,enrolled
114032.jpg,img_align_celeba/114032.jpg,5437,impostor_pool,enrolled
047858.jpg,img_align_celeba/047858.jpg,5437,impostor_pool,enrolled
141225.jpg,img_align_celeba/141225.jpg,5437,impostor_pool,enrolled
033933.jpg,img_align_celeba/033933.jpg,5437,impostor_pool,enrolled
062503.jpg,img_align_celeba/062503.jpg,5437,impostor_pool,enrolled
072063.jpg,img_align_celeba/072063.jpg,5437,impostor_pool,enrolled
128772.jpg,img_align_celeba/128772.jpg,5437,impostor_pool,enrolled
118731.jpg,img_align_celeba/118731.jpg,5437,impostor_pool,enrolled
073166.jpg,img_align_celeba/073166.jpg,5437,impostor_pool,enrolled
138482.jpg,img_align_celeba/138482.jpg,5437,impostor_pool,enrolled
007530.jpg,img_align_celeba/007530.jpg,5437,impostor_pool,enrolled
082838.jpg,img_align_celeba/082838.jpg,5534,enrollment,enrolled
055347.jpg,img_align_celeba/055347.jpg,5534,genuine_test,enrolled
157696.jpg,img_align_celeba/157696.jpg,5534,genuine_test,enrolled
162372.jpg,img_align_celeba/162372.jpg,5534,impostor_pool,enrolled
032432.jpg,img_align_celeba/032432.jpg,5534,impostor_pool,enrolled
147233.jpg,img_align_celeba/147233.jpg,5534,impostor_pool,enrolled
079890.jpg,img_align_celeba/079890.jpg,5534,impostor_pool,enrolled
020235.jpg,img_align_celeba/020235.jpg,5534,impostor_pool,enrolled
005506.jpg,img_align_celeba/005506.jpg,5534,impostor_pool,enrolled
122999.jpg,img_align_celeba/122999.jpg,5534,impostor_pool,enrolled
042662.jpg,img_align_celeba/042662.jpg,5534,impostor_pool,enrolled
062797.jpg,img_align_celeba/062797.jpg,5534,impostor_pool,enrolled
030458.jpg,img_align_celeba/030458.jpg,5534,impostor_pool,enrolled
111613.jpg,img_align_celeba/111613.jpg,5534,impostor_pool,enrolled
153217.jpg,img_align_celeba/153217.jpg,5534,impostor_pool,enrolled
099344.jpg,img_align_celeba/099344.jpg,5534,impostor_pool,enrolled
137496.jpg,img_align_celeba/137496.jpg,5534,impostor_pool,enrolled
162342.jpg,img_align_celeba/162342.jpg,5534,impostor_pool,enrolled
101552.jpg,img_align_celeba/101552.jpg,5534,impostor_pool,enrolled
139263.jpg,img_align_celeba/139263.jpg,5534,impostor_pool,enrolled
029778.jpg,img_align_celeba/029778.jpg,5534,impostor_pool,enrolled
052160.jpg,img_align_celeba/052160.jpg,5534,impostor_pool,enrolled
020798.jpg,img_align_celeba/020798.jpg,5534,impostor_pool,enrolled
189151.jpg,img_align_celeba/189151.jpg,5575,enrollment,enrolled
200213.jpg,img_align_celeba/200213.jpg,5575,genuine_test,enrolled
192254.jpg,img_align_celeba/192254.jpg,5575,genuine_test,enrolled
190458.jpg,img_align_celeba/190458.jpg,5575,impostor_pool,enrolled
192811.jpg,img_align_celeba/192811.jpg,5575,impostor_pool,enrolled
198391.jpg,img_align_celeba/198391.jpg,5575,impostor_pool,enrolled
199652.jpg,img_align_celeba/199652.jpg,5575,impostor_pool,enrolled
193811.jpg,img_align_celeba/193811.jpg,5575,impostor_pool,enrolled
185214.jpg,img_align_celeba/185214.jpg,5575,impostor_pool,enrolled
201525.jpg,img_align_celeba/201525.jpg,5575,impostor_pool,enrolled
193135.jpg,img_align_celeba/193135.jpg,5575,impostor_pool,enrolled
195333.jpg,img_align_celeba/195333.jpg,5575,impostor_pool,enrolled
186425.jpg,img_align_celeba/186425.jpg,5575,impostor_pool,enrolled
197391.jpg,img_align_celeba/197391.jpg,5575,impostor_pool,enrolled
186501.jpg,img_align_celeba/186501.jpg,5575,impostor_pool,enrolled
195140.jpg,img_align_celeba/195140.jpg,5575,impostor_pool,enrolled
194910.jpg,img_align_celeba/194910.jpg,5575,impostor_pool,enrolled
194314.jpg,img_align_celeba/194314.jpg,5575,impostor_pool,enrolled
185013.jpg,img_align_celeba/185013.jpg,5575,impostor_pool,enrolled
200705.jpg,img_align_celeba/200705.jpg,5575,impostor_pool,enrolled
186243.jpg,img_align_celeba/186243.jpg,5575,impostor_pool,enrolled
195828.jpg,img_align_celeba/195828.jpg,5575,impostor_pool,enrolled
188771.jpg,img_align_celeba/188771.jpg,5575,impostor_pool,enrolled
190207.jpg,img_align_celeba/190207.jpg,5575,impostor_pool,enrolled
085981.jpg,img_align_celeba/085981.jpg,5591,enrollment,enrolled
148258.jpg,img_align_celeba/148258.jpg,5591,genuine_test,enrolled
039244.jpg,img_align_celeba/039244.jpg,5591,genuine_test,enrolled
114149.jpg,img_align_celeba/114149.jpg,5591,genuine_test,enrolled
010128.jpg,img_align_celeba/010128.jpg,5591,impostor_pool,enrolled
095701.jpg,img_align_celeba/095701.jpg,5591,impostor_pool,enrolled
008512.jpg,img_align_celeba/008512.jpg,5591,impostor_pool,enrolled
155019.jpg,img_align_celeba/155019.jpg,5591,impostor_pool,enrolled
061761.jpg,img_align_celeba/061761.jpg,5591,impostor_pool,enrolled
037203.jpg,img_align_celeba/037203.jpg,5591,impostor_pool,enrolled
155499.jpg,img_align_celeba/155499.jpg,5591,impostor_pool,enrolled
094591.jpg,img_align_celeba/094591.jpg,5648,enrollment,enrolled
121387.jpg,img_align_celeba/121387.jpg,5648,genuine_test,enrolled
139556.jpg,img_align_celeba/139556.jpg,5648,genuine_test,enrolled
045431.jpg,img_align_celeba/045431.jpg,5648,genuine_test,enrolled
100906.jpg,img_align_celeba/100906.jpg,5648,impostor_pool,enrolled
100299.jpg,img_align_celeba/100299.jpg,5648,impostor_pool,enrolled
042709.jpg,img_align_celeba/042709.jpg,5648,impostor_pool,enrolled
056555.jpg,img_align_celeba/056555.jpg,5648,impostor_pool,enrolled
156692.jpg,img_align_celeba/156692.jpg,5648,impostor_pool,enrolled
113121.jpg,img_align_celeba/113121.jpg,5648,impostor_pool,enrolled
007756.jpg,img_align_celeba/007756.jpg,5648,impostor_pool,enrolled
031415.jpg,img_align_celeba/031415.jpg,5648,impostor_pool,enrolled
140094.jpg,img_align_celeba/140094.jpg,5648,impostor_pool,enrolled
038089.jpg,img_align_celeba/038089.jpg,5648,impostor_pool,enrolled
058672.jpg,img_align_celeba/058672.jpg,5648,impostor_pool,enrolled
067479.jpg,img_align_celeba/067479.jpg,5648,impostor_pool,enrolled
018679.jpg,img_align_celeba/018679.jpg,5648,impostor_pool,enrolled
020290.jpg,img_align_celeba/020290.jpg,5648,impostor_pool,enrolled
145555.jpg,img_align_celeba/145555.jpg,5648,impostor_pool,enrolled
071822.jpg,img_align_celeba/071822.jpg,5648,impostor_pool,enrolled
080077.jpg,img_align_celeba/080077.jpg,5648,impostor_pool,enrolled
074147.jpg,img_align_celeba/074147.jpg,5648,impostor_pool,enrolled
047019.jpg,img_align_celeba/047019.jpg,5648,impostor_pool,enrolled
062547.jpg,img_align_celeba/062547.jpg,5648,impostor_pool,enrolled
141742.jpg,img_align_celeba/141742.jpg,5648,impostor_pool,enrolled
054688.jpg,img_align_celeba/054688.jpg,5648,impostor_pool,enrolled
120668.jpg,img_align_celeba/120668.jpg,5648,impostor_pool,enrolled
068099.jpg,img_align_celeba/068099.jpg,5648,impostor_pool,enrolled
031248.jpg,img_align_celeba/031248.jpg,5648,impostor_pool,enrolled
049175.jpg,img_align_celeba/049175.jpg,5656,enrollment,enrolled
097431.jpg,img_align_celeba/097431.jpg,5656,genuine_test,enrolled
006338.jpg,img_align_celeba/006338.jpg,5656,genuine_test,enrolled
108106.jpg,img_align_celeba/108106.jpg,5656,genuine_test,enrolled
131371.jpg,img_align_celeba/131371.jpg,5656,impostor_pool,enrolled
070348.jpg,img_align_celeba/070348.jpg,5656,impostor_pool,enrolled
098436.jpg,img_align_celeba/098436.jpg,5656,impostor_pool,enrolled
005218.jpg,img_align_celeba/005218.jpg,5656,impostor_pool,enrolled
152610.jpg,img_align_celeba/152610.jpg,5656,impostor_pool,enrolled
116525.jpg,img_align_celeba/116525.jpg,5656,impostor_pool,enrolled
031964.jpg,img_align_celeba/031964.jpg,5656,impostor_pool,enrolled
041543.jpg,img_align_celeba/041543.jpg,5656,impostor_pool,enrolled
143267.jpg,img_align_celeba/143267.jpg,5656,impostor_pool,enrolled
037435.jpg,img_align_celeba/037435.jpg,5656,impostor_pool,enrolled
128999.jpg,img_align_celeba/128999.jpg,5656,impostor_pool,enrolled
151313.jpg,img_align_celeba/151313.jpg,5656,impostor_pool,enrolled
028909.jpg,img_align_celeba/028909.jpg,5656,impostor_pool,enrolled
150700.jpg,img_align_celeba/150700.jpg,5656,impostor_pool,enrolled
066888.jpg,img_align_celeba/066888.jpg,5656,impostor_pool,enrolled
148905.jpg,img_align_celeba/148905.jpg,5656,impostor_pool,enrolled
069862.jpg,img_align_celeba/069862.jpg,5656,impostor_pool,enrolled
140081.jpg,img_align_celeba/140081.jpg,5656,impostor_pool,enrolled
018535.jpg,img_align_celeba/018535.jpg,5656,impostor_pool,enrolled
097846.jpg,img_align_celeba/097846.jpg,5656,impostor_pool,enrolled
120391.jpg,img_align_celeba/120391.jpg,5656,impostor_pool,enrolled
084744.jpg,img_align_celeba/084744.jpg,5656,impostor_pool,enrolled
110829.jpg,img_align_celeba/110829.jpg,5656,impostor_pool,enrolled
033056.jpg,img_align_celeba/033056.jpg,5656,impostor_pool,enrolled
046007.jpg,img_align_celeba/046007.jpg,5656,impostor_pool,enrolled
156106.jpg,img_align_celeba/156106.jpg,5656,impostor_pool,enrolled
107086.jpg,img_align_celeba/107086.jpg,5672,enrollment,enrolled
112139.jpg,img_align_celeba/112139.jpg,5672,genuine_test,enrolled
106760.jpg,img_align_celeba/106760.jpg,5672,genuine_test,enrolled
078302.jpg,img_align_celeba/078302.jpg,5672,genuine_test,enrolled
060447.jpg,img_align_celeba/060447.jpg,5672,impostor_pool,enrolled
022495.jpg,img_align_celeba/022495.jpg,5672,impostor_pool,enrolled
156608.jpg,img_align_celeba/156608.jpg,5672,impostor_pool,enrolled
131984.jpg,img_align_celeba/131984.jpg,5672,impostor_pool,enrolled
044464.jpg,img_align_celeba/044464.jpg,5672,impostor_pool,enrolled
041727.jpg,img_align_celeba/041727.jpg,5672,impostor_pool,enrolled
130620.jpg,img_align_celeba/130620.jpg,5672,impostor_pool,enrolled
006482.jpg,img_align_celeba/006482.jpg,5672,impostor_pool,enrolled
043140.jpg,img_align_celeba/043140.jpg,5672,impostor_pool,enrolled
016144.jpg,img_align_celeba/016144.jpg,5672,impostor_pool,enrolled
008183.jpg,img_align_celeba/008183.jpg,5672,impostor_pool,enrolled
132781.jpg,img_align_celeba/132781.jpg,5672,impostor_pool,enrolled
131804.jpg,img_align_celeba/131804.jpg,5672,impostor_pool,enrolled
094081.jpg,img_align_celeba/094081.jpg,5672,impostor_pool,enrolled
065105.jpg,img_align_celeba/065105.jpg,5672,impostor_pool,enrolled
149974.jpg,img_align_celeba/149974.jpg,5672,impostor_pool,enrolled
039336.jpg,img_align_celeba/039336.jpg,5672,impostor_pool,enrolled
006012.jpg,img_align_celeba/006012.jpg,5672,impostor_pool,enrolled
079133.jpg,img_align_celeba/079133.jpg,5672,impostor_pool,enrolled
091878.jpg,img_align_celeba/091878.jpg,5672,impostor_pool,enrolled
103634.jpg,img_align_celeba/103634.jpg,5672,impostor_pool,enrolled
122428.jpg,img_align_celeba/122428.jpg,5672,impostor_pool,enrolled
001460.jpg,img_align_celeba/001460.jpg,5672,impostor_pool,enrolled
139630.jpg,img_align_celeba/139630.jpg,5672,impostor_pool,enrolled
101068.jpg,img_align_celeba/101068.jpg,5672,impostor_pool,enrolled
141269.jpg,img_align_celeba/141269.jpg,5672,impostor_pool,enrolled
153094.jpg,img_align_celeba/153094.jpg,5747,enrollment,enrolled
118124.jpg,img_align_celeba/118124.jpg,5747,genuine_test,enrolled
154238.jpg,img_align_celeba/154238.jpg,5747,genuine_test,enrolled
025636.jpg,img_align_celeba/025636.jpg,5747,genuine_test,enrolled
099056.jpg,img_align_celeba/099056.jpg,5747,impostor_pool,enrolled
008715.jpg,img_align_celeba/008715.jpg,5747,impostor_pool,enrolled
058274.jpg,img_align_celeba/058274.jpg,5747,impostor_pool,enrolled
139583.jpg,img_align_celeba/139583.jpg,5747,impostor_pool,enrolled
083644.jpg,img_align_celeba/083644.jpg,5747,impostor_pool,enrolled
058879.jpg,img_align_celeba/058879.jpg,5747,impostor_pool,enrolled
100751.jpg,img_align_celeba/100751.jpg,5747,impostor_pool,enrolled
063877.jpg,img_align_celeba/063877.jpg,5747,impostor_pool,enrolled
130958.jpg,img_align_celeba/130958.jpg,5747,impostor_pool,enrolled
146797.jpg,img_align_celeba/146797.jpg,5747,impostor_pool,enrolled
026367.jpg,img_align_celeba/026367.jpg,5747,impostor_pool,enrolled
044906.jpg,img_align_celeba/044906.jpg,5747,impostor_pool,enrolled
078548.jpg,img_align_celeba/078548.jpg,5747,impostor_pool,enrolled
056306.jpg,img_align_celeba/056306.jpg,5747,impostor_pool,enrolled
074680.jpg,img_align_celeba/074680.jpg,5747,impostor_pool,enrolled
025110.jpg,img_align_celeba/025110.jpg,5747,impostor_pool,enrolled
099135.jpg,img_align_celeba/099135.jpg,5747,impostor_pool,enrolled
128293.jpg,img_align_celeba/128293.jpg,5747,impostor_pool,enrolled
074120.jpg,img_align_celeba/074120.jpg,5747,impostor_pool,enrolled
021785.jpg,img_align_celeba/021785.jpg,5747,impostor_pool,enrolled
037315.jpg,img_align_celeba/037315.jpg,5747,impostor_pool,enrolled
010564.jpg,img_align_celeba/010564.jpg,5747,impostor_pool,enrolled
065389.jpg,img_align_celeba/065389.jpg,5747,impostor_pool,enrolled
162114.jpg,img_align_celeba/162114.jpg,5747,impostor_pool,enrolled
002196.jpg,img_align_celeba/002196.jpg,5747,impostor_pool,enrolled
078881.jpg,img_align_celeba/078881.jpg,5747,impostor_pool,enrolled
006575.jpg,img_align_celeba/006575.jpg,5780,enrollment,enrolled
162704.jpg,img_align_celeba/162704.jpg,5780,genuine_test,enrolled
149968.jpg,img_align_celeba/149968.jpg,5780,genuine_test,enrolled
100648.jpg,img_align_celeba/100648.jpg,5780,impostor_pool,enrolled
092195.jpg,img_align_celeba/092195.jpg,5780,impostor_pool,enrolled
005556.jpg,img_align_celeba/005556.jpg,5780,impostor_pool,enrolled
142235.jpg,img_align_celeba/142235.jpg,5780,impostor_pool,enrolled
012187.jpg,img_align_celeba/012187.jpg,5780,impostor_pool,enrolled
069597.jpg,img_align_celeba/069597.jpg,5780,impostor_pool,enrolled
033445.jpg,img_align_celeba/033445.jpg,5780,impostor_pool,enrolled
027751.jpg,img_align_celeba/027751.jpg,5780,impostor_pool,enrolled
049242.jpg,img_align_celeba/049242.jpg,5780,impostor_pool,enrolled
045831.jpg,img_align_celeba/045831.jpg,5780,impostor_pool,enrolled
115061.jpg,img_align_celeba/115061.jpg,5780,impostor_pool,enrolled
025981.jpg,img_align_celeba/025981.jpg,5780,impostor_pool,enrolled
038818.jpg,img_align_celeba/038818.jpg,5780,impostor_pool,enrolled
088448.jpg,img_align_celeba/088448.jpg,5780,impostor_pool,enrolled
051468.jpg,img_align_celeba/051468.jpg,5780,impostor_pool,enrolled
023770.jpg,img_align_celeba/023770.jpg,5780,impostor_pool,enrolled
069041.jpg,img_align_celeba/069041.jpg,5780,impostor_pool,enrolled
095371.jpg,img_align_celeba/095371.jpg,5780,impostor_pool,enrolled
087122.jpg,img_align_celeba/087122.jpg,5780,impostor_pool,enrolled
108168.jpg,img_align_celeba/108168.jpg,5780,impostor_pool,enrolled
104520.jpg,img_align_celeba/104520.jpg,5780,impostor_pool,enrolled
036303.jpg,img_align_celeba/036303.jpg,5780,impostor_pool,enrolled
005251.jpg,img_align_celeba/005251.jpg,5780,impostor_pool,enrolled
035498.jpg,img_align_celeba/035498.jpg,5780,impostor_pool,enrolled
069075.jpg,img_align_celeba/069075.jpg,5780,impostor_pool,enrolled
111834.jpg,img_align_celeba/111834.jpg,5780,impostor_pool,enrolled
038062.jpg,img_align_celeba/038062.jpg,5780,impostor_pool,enrolled
194728.jpg,img_align_celeba/194728.jpg,5791,enrollment,enrolled
188521.jpg,img_align_celeba/188521.jpg,5791,genuine_test,enrolled
186040.jpg,img_align_celeba/186040.jpg,5791,genuine_test,enrolled
201206.jpg,img_align_celeba/201206.jpg,5791,genuine_test,enrolled
188390.jpg,img_align_celeba/188390.jpg,5791,impostor_pool,enrolled
202565.jpg,img_align_celeba/202565.jpg,5791,impostor_pool,enrolled
190793.jpg,img_align_celeba/190793.jpg,5791,impostor_pool,enrolled
198922.jpg,img_align_celeba/198922.jpg,5791,impostor_pool,enrolled
200225.jpg,img_align_celeba/200225.jpg,5791,impostor_pool,enrolled
197231.jpg,img_align_celeba/197231.jpg,5791,impostor_pool,enrolled
190011.jpg,img_align_celeba/190011.jpg,5872,enrollment,enrolled
199478.jpg,img_align_celeba/199478.jpg,5872,genuine_test,enrolled
187227.jpg,img_align_celeba/187227.jpg,5872,genuine_test,enrolled
200125.jpg,img_align_celeba/200125.jpg,5872,genuine_test,enrolled
187564.jpg,img_align_celeba/187564.jpg,5872,impostor_pool,enrolled
193087.jpg,img_align_celeba/193087.jpg,5872,impostor_pool,enrolled
198870.jpg,img_align_celeba/198870.jpg,5872,impostor_pool,enrolled
189944.jpg,img_align_celeba/189944.jpg,5872,impostor_pool,enrolled
183511.jpg,img_align_celeba/183511.jpg,5872,impostor_pool,enrolled
198456.jpg,img_align_celeba/198456.jpg,5872,impostor_pool,enrolled
194003.jpg,img_align_celeba/194003.jpg,5872,impostor_pool,enrolled
187881.jpg,img_align_celeba/187881.jpg,5872,impostor_pool,enrolled
184394.jpg,img_align_celeba/184394.jpg,5872,impostor_pool,enrolled
196973.jpg,img_align_celeba/196973.jpg,5872,impostor_pool,enrolled
182649.jpg,img_align_celeba/182649.jpg,5872,impostor_pool,enrolled
200757.jpg,img_align_celeba/200757.jpg,5872,impostor_pool,enrolled
202541.jpg,img_align_celeba/202541.jpg,5872,impostor_pool,enrolled
198974.jpg,img_align_celeba/198974.jpg,5872,impostor_pool,enrolled
187054.jpg,img_align_celeba/187054.jpg,5872,impostor_pool,enrolled
107790.jpg,img_align_celeba/107790.jpg,5922,enrollment,enrolled
015885.jpg,img_align_celeba/015885.jpg,5922,genuine_test,enrolled
071071.jpg,img_align_celeba/071071.jpg,5922,genuine_test,enrolled
022418.jpg,img_align_celeba/022418.jpg,5922,genuine_test,enrolled
004831.jpg,img_align_celeba/004831.jpg,5922,impostor_pool,enrolled
047897.jpg,img_align_celeba/047897.jpg,5922,impostor_pool,enrolled
025844.jpg,img_align_celeba/025844.jpg,5922,impostor_pool,enrolled
080684.jpg,img_align_celeba/080684.jpg,5922,impostor_pool,enrolled
147303.jpg,img_align_celeba/147303.jpg,5922,impostor_pool,enrolled
060862.jpg,img_align_celeba/060862.jpg,5922,impostor_pool,enrolled
106996.jpg,img_align_celeba/106996.jpg,5922,impostor_pool,enrolled
057131.jpg,img_align_celeba/057131.jpg,5922,impostor_pool,enrolled
028543.jpg,img_align_celeba/028543.jpg,5922,impostor_pool,enrolled
081934.jpg,img_align_celeba/081934.jpg,5922,impostor_pool,enrolled
055909.jpg,img_align_celeba/055909.jpg,5922,impostor_pool,enrolled
103496.jpg,img_align_celeba/103496.jpg,5922,impostor_pool,enrolled
050666.jpg,img_align_celeba/050666.jpg,5922,impostor_pool,enrolled
046179.jpg,img_align_celeba/046179.jpg,5922,impostor_pool,enrolled
007433.jpg,img_align_celeba/007433.jpg,5922,impostor_pool,enrolled
006950.jpg,img_align_celeba/006950.jpg,5922,impostor_pool,enrolled
114933.jpg,img_align_celeba/114933.jpg,5922,impostor_pool,enrolled
065520.jpg,img_align_celeba/065520.jpg,5922,impostor_pool,enrolled
094493.jpg,img_align_celeba/094493.jpg,5922,impostor_pool,enrolled
082301.jpg,img_align_celeba/082301.jpg,5922,impostor_pool,enrolled
054118.jpg,img_align_celeba/054118.jpg,5922,impostor_pool,enrolled
056034.jpg,img_align_celeba/056034.jpg,5922,impostor_pool,enrolled
078102.jpg,img_align_celeba/078102.jpg,5922,impostor_pool,enrolled
158553.jpg,img_align_celeba/158553.jpg,5922,impostor_pool,enrolled
090425.jpg,img_align_celeba/090425.jpg,5922,impostor_pool,enrolled
127963.jpg,img_align_celeba/127963.jpg,5922,impostor_pool,enrolled
150009.jpg,img_align_celeba/150009.jpg,6086,enrollment,enrolled
015772.jpg,img_align_celeba/015772.jpg,6086,genuine_test,enrolled
082042.jpg,img_align_celeba/082042.jpg,6086,genuine_test,enrolled
113076.jpg,img_align_celeba/113076.jpg,6086,genuine_test,enrolled
062567.jpg,img_align_celeba/062567.jpg,6086,impostor_pool,enrolled
152667.jpg,img_align_celeba/152667.jpg,6086,impostor_pool,enrolled
109870.jpg,img_align_celeba/109870.jpg,6086,impostor_pool,enrolled
026125.jpg,img_align_celeba/026125.jpg,6086,impostor_pool,enrolled
147898.jpg,img_align_celeba/147898.jpg,6086,impostor_pool,enrolled
036411.jpg,img_align_celeba/036411.jpg,6086,impostor_pool,enrolled
069910.jpg,img_align_celeba/069910.jpg,6086,impostor_pool,enrolled
137068.jpg,img_align_celeba/137068.jpg,6086,impostor_pool,enrolled
055409.jpg,img_align_celeba/055409.jpg,6086,impostor_pool,enrolled
068042.jpg,img_align_celeba/068042.jpg,6086,impostor_pool,enrolled
021391.jpg,img_align_celeba/021391.jpg,6086,impostor_pool,enrolled
140153.jpg,img_align_celeba/140153.jpg,6086,impostor_pool,enrolled
